method,episode_index,repeat_index,schedule_phase,task_bucket,is_specialist_task,oracle_action,final_action,exact_match,clear_success_proxy,auxiliary_success_proxy,strict_clean_success,raw_terminal_penalty,legacy_raw_terminal_penalty,raw_reasoning_cost_component,raw_mode_mismatch_cost_component,raw_path_cost_component,raw_total_cost,terminal_adjustment_floor,terminal_adjustment_reasons,mode_mismatch_cost_enabled,mode_mismatch_report_only_enabled,reasoning_weight_calibration_enabled,actual_modes,required_modes,majority_pair,mismatch_bucket,exact_mode_match,fast_on_deep_count,deep_on_fast_count,match_count,llm_call_count,original_task_id
risky_ps_safe_conditional_ix,56,5,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,14.0,3.0,4.142555,3.0,0.06380000000000001,18.206355000000002,14.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;fast_path_on_deep_required_clear_failure_floor_14,False,True,True,fast/fast/fast/deep/deep,fast/deep/deep/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,2,0,3,10,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_safe_conditional_ix,57,5,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,12.0,4.0,4.31998,0.0,0.07780000000000001,16.39778,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_safe_conditional_ix,58,5,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,17.0,13.0,4.51044,1.5,0.0718,21.58224,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_safe_conditional_ix,59,5,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,0.0,0.0,4.15064,1.5,0.0716,4.22224,,,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_safe_conditional_ix,60,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.57212,1.5,0.08000000000000002,3.65212,,,False,True,True,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,12,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
risky_ps_safe_conditional_ix,61,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.59715,1.5,0.0727,3.6698500000000003,,,False,True,True,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,12,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
risky_ps_safe_conditional_ix,62,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.66347,0.5,0.07600000000000001,3.73947,,,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,13,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
risky_ps_safe_conditional_ix,63,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.50917,2.0,0.0741,4.58327,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,14,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_safe_conditional_ix,64,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.34873,0.5,0.07790000000000001,4.426629999999999,,,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,15,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
risky_ps_safe_conditional_ix,65,6,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.73135,0.0,0.0752,3.80655,,,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
risky_ps_safe_conditional_ix,66,6,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,True,False,False,6.0,2.0,4.19573,0.0,0.0722,10.26793,6.0,clear_but_aux_failure_floor_6,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_safe_conditional_ix,67,6,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,23.5,19.5,3.91244,1.5,0.0684,27.48084,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;invalid_local_transfer_floor_18,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_safe_conditional_ix,68,6,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,17.0,13.0,4.52612,1.5,0.0746,21.60072,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_safe_conditional_ix,69,6,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,0.0,0.0,4.75326,2.0,0.0741,4.82736,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_safe_conditional_ix,70,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.45206,1.5,0.061700000000000005,3.51376,,,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
risky_ps_safe_conditional_ix,71,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.57279,1.5,0.0675,3.64029,,,False,True,True,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,12,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
risky_ps_safe_conditional_ix,72,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.1672,2.0,0.0692,4.236400000000001,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,13,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
risky_ps_safe_conditional_ix,73,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.98545,2.0,0.06910000000000001,5.05455,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,15,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_safe_conditional_ix,74,7,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.78864,2.0,0.0741,4.86274,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,14,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
risky_ps_safe_conditional_ix,75,7,target_post_switch,target_favoring,False,repair_all,repair_subset,False,False,True,False,10.0,5.0,4.02521,0.0,0.07330000000000002,14.098510000000001,10.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
risky_ps_safe_conditional_ix,76,7,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,12.0,3.0,4.67563,2.0,0.0669,16.742530000000002,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_safe_conditional_ix,77,7,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,23.5,19.5,5.313555,4.5,0.0641,28.877655,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;fast_path_on_deep_required_clear_failure_floor_14;invalid_local_transfer_floor_18,False,True,True,fast/fast/fast/deep/fast,fast/deep/deep/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,3,0,2,10,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_safe_conditional_ix,78,7,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,17.0,13.0,4.39803,0.0,0.0735,21.47153,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_safe_conditional_ix,79,7,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,0.0,0.0,4.34679,1.5,0.07500000000000001,4.4217900000000006,,,False,True,True,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_safe_conditional_ix,80,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.4655,1.5,0.067,3.5325,,,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
risky_ps_safe_conditional_ix,81,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.07359,0.5,0.0753,4.148890000000001,,,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,14,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
risky_ps_safe_conditional_ix,82,8,target_post_switch,target_favoring,False,repair_all,transfer,False,False,True,False,18.0,10.5,3.04312,1.5,0.0594,21.10252,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;invalid_local_transfer_floor_18,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,10,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
risky_ps_safe_conditional_ix,83,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,5.089895,3.0,0.06330000000000001,5.153195,,,False,True,True,fast/deep/fast/fast/deep,fast/deep/deep/deep/deep,mostly_fast_vs_mostly_deep_required,fast_on_deep_required,False,2,0,3,13,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_safe_conditional_ix,84,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.935,3.5,0.06420000000000001,4.999199999999999,,,False,True,True,deep/fast/deep/deep/fast,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,2,1,2,12,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
risky_ps_safe_conditional_ix,85,8,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.851165,1.5,0.06920000000000001,4.920365,,,False,True,True,fast/deep/deep/fast/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
risky_ps_safe_conditional_ix,86,8,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,True,False,False,6.0,2.0,4.18257,0.0,0.0752,10.25777,6.0,clear_but_aux_failure_floor_6,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_safe_conditional_ix,87,8,target_post_switch,target_favoring,True,repair_subset,repair_subset,True,True,False,False,6.0,2.0,4.650685,1.5,0.0675,10.718185,6.0,clear_but_aux_failure_floor_6,False,True,True,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_safe_conditional_ix,88,8,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,25.5,21.5,4.54327,0.5,0.07750000000000001,30.12077,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;invalid_local_transfer_floor_18,False,True,True,deep/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,deep_on_fast_required,False,0,1,4,14,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_safe_conditional_ix,89,8,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,0.0,0.0,4.31695,2.0,0.0729,4.38985,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_safe_conditional_ix,90,9,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.48174,1.5,0.07050000000000001,3.55224,,,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
risky_ps_safe_conditional_ix,91,9,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.2044,2.0,0.0741,4.278499999999999,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,13,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|unseat_sim_card[PERSONA:None]
risky_ps_safe_conditional_ix,92,9,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.23825,2.0,0.0679,4.30615,,,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,13,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:Easy]
risky_ps_safe_conditional_ix,93,9,target_post_switch,target_favoring,False,repair_all,repair_subset,False,False,True,False,10.0,5.0,4.96788,2.0,0.06910000000000001,15.03698,10.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,15,[mms_issue]airplane_mode_on|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_safe_conditional_ix,94,9,target_post_switch,target_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,5.38215,5.0,0.0598,5.44195,,,False,True,True,deep/fast/fast/deep/fast,fast/deep/deep/deep/deep,mostly_fast_vs_mostly_deep_required,both_mismatch_types,False,3,1,1,12,[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|data_mode_off|unseat_sim_card[PERSONA:None]
risky_ps_safe_conditional_ix,95,9,target_post_switch,target_favoring,False,repair_all,transfer,False,False,True,False,18.5,14.5,3.63716,1.5,0.07050000000000001,22.20766,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;invalid_local_transfer_floor_18,False,True,True,fast/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,11,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_storage_permission|unseat_sim_card[PERSONA:Easy]
risky_ps_safe_conditional_ix,96,9,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,12.0,3.0,4.74283,2.0,0.06730000000000001,16.81013,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,deep/fast/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,both_mismatch_types,False,1,1,3,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard]
risky_ps_safe_conditional_ix,97,9,target_post_switch,target_favoring,True,repair_subset,transfer,False,False,False,False,22.5,18.5,4.565635,1.5,0.0742,27.139835,18.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12;invalid_local_transfer_floor_18,False,True,True,fast/deep/fast/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:None]
risky_ps_safe_conditional_ix,98,9,target_post_switch,target_favoring,True,repair_subset,repair_subset,False,False,False,False,12.0,4.0,5.024235,1.5,0.0694,17.093635,12.0,subset_mismatch_base_plus_linear;local_clear_failure_floor_10;local_clear_and_aux_failure_floor_12,False,True,True,fast/deep/deep/fast/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,fast_on_deep_required,False,1,0,4,12,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard]
risky_ps_safe_conditional_ix,99,9,target_post_switch,target_favoring,True,repair_all,repair_all,True,True,True,True,0.0,0.0,4.17949,0.0,0.06580000000000001,4.245290000000001,,,False,True,True,fast/deep/deep/deep/deep,fast/deep/deep/deep/deep,mostly_deep_vs_mostly_deep_required,all_stage_modes_match,True,0,0,5,13,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:None]
risky_ps_direct_cost,0,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.124655,1.5,0.06670000000000001,4.191355,,,False,True,True,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,10,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
risky_ps_direct_cost,1,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.27131,1.5,0.06530000000000001,4.336609999999999,,,False,True,True,deep/fast/deep/deep/fast,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,12,[mms_issue]airplane_mode_on|bad_wifi_calling|break_app_sms_permission[PERSONA:None]
risky_ps_direct_cost,2,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,8.373855,1.5,0.07500000000000001,8.448855,,,False,True,True,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,17,[mms_issue]bad_wifi_calling[PERSONA:Easy]
risky_ps_direct_cost,3,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,5.186555,2.0,0.0758,5.262355,,,False,True,True,deep/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,4,1,13,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy]
risky_ps_direct_cost,4,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.77103,1.5,0.06420000000000001,4.835229999999999,,,False,True,True,deep/fast/fast/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,13,[mms_issue]bad_wifi_calling|break_app_sms_permission[PERSONA:None]
risky_ps_direct_cost,5,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.6504,2.0,0.0752,4.7256,,,False,True,True,fast/deep/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,4,1,11,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_storage_permission[PERSONA:Hard]
risky_ps_direct_cost,6,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.56142,1.0,0.0632,3.62462,,,False,True,True,deep/fast/deep/fast/fast,fast/fast/fast/fast/fast,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,False,0,2,3,12,[mms_issue]bad_wifi_calling|break_app_sms_permission|data_mode_off[PERSONA:None]
risky_ps_direct_cost,7,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,3.70383,1.0,0.0601,3.7639299999999998,,,False,True,True,fast/fast/fast/deep/deep,fast/fast/fast/fast/fast,mostly_fast_vs_mostly_fast_required,deep_on_fast_required,False,0,2,3,10,[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission[PERSONA:Easy]
risky_ps_direct_cost,8,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.116875,1.5,0.0725,4.189375,,,False,True,True,fast/fast/deep/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,10,[mms_issue]bad_wifi_calling|break_app_storage_permission|data_mode_off[PERSONA:Easy]
risky_ps_direct_cost,9,0,trap_pre_switch,trap_favoring,False,repair_all,repair_all,True,True,True,True,0.0,0.0,4.18688,1.5,0.0731,4.2599800000000005,,,False,True,True,deep/fast/fast/deep/deep,fast/fast/fast/fast/fast,mostly_deep_vs_mostly_fast_required,deep_on_fast_required,False,0,3,2,12,[mms_issue]airplane_mode_on|bad_wifi_calling[PERSONA:Easy]
